year	doy	hour	Tair	Tsoil	RH	Rain	WS	PAR	PBOT
2014	204	16	23.11	15.625	47.495	0	0.7995	156.7065217	98188.82031
2014	204	17	22.33	15.52	49.465	0	0.5515	64.61956522	98144.58984
2014	204	18	20.16	15.42	60.875	0	0.29	25.15543478	98100.36328
2014	204	19	15.685	15.355	84.7	0	0.1105	6.105434783	98056.12891
2014	204	20	12.425	15.38	94.35	0	0.116	0	98011.90234
2014	204	21	10.645	15.435	97.3	0	0.1415	0	97967.66797
2014	204	22	9.65	15.48	98.9	0	0.1225	0	97947.24219
2014	204	23	9.04	15.515	99.65	0	0.1255	0	97934.74609
2014	205	0	9.01	15.565	100	0	0.132	0	97922.25
2014	205	1	8.4	15.55	100	0	0.1265	0	97909.75391
2014	205	2	8.0375	15.575	100	0	0.12	0	97897.25781
2014	205	3	8.135	15.59	100	0	0.122	0	97884.76563
2014	205	4	7.693	15.55	100	0	0.1305	0.9	97870.9375
2014	205	5	8.3825	15.63	100	0	0.1405	14.37173913	97856.66797
2014	205	6	12.805	15.54	99.1	0	0.224	62.56521739	97842.39453
2014	205	7	18.195	15.66	74.395	0	0.424	131.2065217	97828.12109
2014	205	8	20.195	15.625	68.285	0	0.64	130.8586957	97813.85156
2014	205	9	21.475	15.685	63.375	0	0.633	167.5869565	97799.58203
2014	205	10	23.55	15.765	53.39	0	0.663	276.4130435	97746.69922
2014	205	11	23.815	15.665	48.525	0	0.7855	258.4782609	97680.94531
2014	205	12	24.35	15.62	43.745	0	0.754	296.4130435	97615.19531
2014	205	13	24.78	15.54	47.185	0	0.7695	238.3695652	97549.4375
2014	205	14	24.265	15.42	51.19	0	0.6945	157.9782609	97483.6875
2014	205	15	22.65	15.255	60.85	0	0.5785	74.48913043	97417.93359
2014	205	16	23.375	15.37	57.685	0	0.659	142.5978261	97349.16406
2014	205	17	21.75	15.275	66.125	0	0.3635	43.6173913	97279.38281
2014	205	18	19.33	15.185	83	0	0.102	8.583695652	97209.60156
2014	205	19	17.875	15.22	91.4	0	0.109	2.07673913	97139.82031
2014	205	20	16.64	15.25	96.3	0.1	0.175	0	97070.04297
2014	205	21	15.505	15.245	96.5	0	0.2295	0	97000.26563
2014	205	22	13.67	15.23	97.65	0.1	0.1795	0	96982.83594
2014	205	23	13.49	15.32	98.7	0	0.1715	0	96982.85938
2014	206	0	14.585	15.395	99.1	0	0.185	0	96982.87891
2014	206	1	14.875	15.385	99.05	0	0.198	0	96982.90234
2014	206	2	15.275	15.39	99	0	0.2465	0	96982.92578
2014	206	3	16.53	15.425	95.7	0	0.389	0	96982.94531
2014	206	4	16.03	15.415	97.35	0	0.26	0.589130435	96953.56641
2014	206	5	16.025	15.27	97.9	0	0.2855	11.06956522	96914.38672
2014	206	6	17.375	15.525	93.25	0	0.6005	35.75	96875.20703
2014	206	7	18.095	15.46	91	0	0.6335	43.15217391	96836.02734
2014	206	8	19.28	15.495	85.3	0	0.629	80.56521739	96796.85156
2014	206	9	20.07	15.48	82.45	0	0.5705	65.67391304	96757.67188
2014	206	10	19.755	15.41	85.1	0	0.2855	44.56521739	96731.45313
2014	206	11	20.47	15.44	83	0	0.406	70.2826087	96709.55469
2014	206	12	21.53	15.46	79.515	0	0.472	98.14130435	96687.65625
2014	206	13	22.66	15.47	75.65	0	0.4985	128.5108696	96665.76172
2014	206	14	22.455	15.36	78.56	0	0.518	56.93478261	96643.86328
2014	206	15	22.005	15.335	82.1	0	0.419	31.65217391	96621.96484
2014	206	16	22.12	15.36	81.95	0	0.351	47.44565217	96594.0625
2014	206	17	23.045	15.4	78.895	0	0.357	51.08695652	96564.15625
2014	206	18	22.535	15.335	82.15	0	0.298	21.03695652	96534.25
2014	206	19	21.365	15.3	88.8	0	0.15	2.695108696	96504.34375
2014	206	20	20.205	15.305	93.3	0	0.1055	0	96474.4375
2014	206	21	18.75	15.3	95.85	0	0.101	0	96444.53125
2014	206	22	17.64	15.315	97.4	0	0.173	0	96461.71484
2014	206	23	18.045	15.38	98.5	0	0.31	0	96494.59766
2014	207	0	17.6	15.365	97.75	0	0.2815	0	96527.47656
2014	207	1	14.865	15.295	97.55	0	0.1255	0	96560.35938
2014	207	2	12.31	15.275	98.15	0	0.1075	0	96593.24219
2014	207	3	10.93	15.32	98.95	0	0.1175	0	96626.12109
2014	207	4	10.165	15.355	99.65	0	0.154	0.837717391	96648.18359
2014	207	5	10.27	15.385	99.9	0	0.1135	12.43804348	96666.64453
2014	207	6	15.38	15.55	98.3	0	0.172	69.93478261	96685.09766
2014	207	7	20.71	15.525	71.67	0	0.4035	128.6304348	96703.55469
2014	207	8	22.47	15.49	61.595	0	0.5485	122.5543478	96722.01172
2014	207	9	24.33	15.7	52.86	0	0.688	262.173913	96740.46875
2014	207	10	25.535	15.695	46.895	0	0.6945	301.8478261	96731.42188
2014	207	11	26.52	15.64	46.175	0	0.8115	324.673913	96713.20313
2014	207	12	27.615	15.6	41.94	0	0.8195	330.8695652	96694.98828
2014	207	13	28.38	15.57	39.81	0	0.8225	315.5434783	96676.77344
2014	207	14	28.525	15.515	37.985	0	1.108	288.6956522	96658.55469
2014	207	15	27.915	15.43	48.76	0	0.722	169.3369565	96640.33594
2014	207	16	21.245	15.005	85.42	2.3	0.556	76.25	96623.50781
2014	207	17	20.22	15.29	92.3	5.1	0.3965	52.72826087	96607.13281
2014	207	18	19.565	15.27	95.65	0	0.1415	21.34565217	96590.76172
2014	207	19	18.43	15.325	97.2	0	0.167	4.92826087	96574.39063
2014	207	20	17.065	15.35	96.45	0.1	0.2955	0	96558.01563
2014	207	21	14.625	15.31	97.2	0.1	0.192	0	96541.64453
2014	207	22	13.07	15.355	98.45	0	0.12	0	96575.57031
2014	207	23	13.63	15.48	99.1	0	0.119	0	96626.26172
2014	208	0	14.38	15.525	99.25	0	0.282	0	96676.95313
2014	208	1	14.64	15.535	99.05	0	0.306	0	96727.64453
2014	208	2	14.645	15.535	98.35	0.3	0.3245	0	96778.33594
2014	208	3	14.82	15.555	97.65	0	0.4745	0	96829.02344
2014	208	4	14.745	15.56	97.6	0.4	0.542	0	96871.05078
2014	208	5	14.955	15.59	97.25	0.1	0.719	4.185869565	96910.19141
2014	208	6	15.115	15.575	96.65	0.2	0.792	18.56847826	96949.32422
2014	208	7	15.585	15.61	95.4	0.1	1.1245	28.30434783	96988.46484
2014	208	8	16.975	15.665	90.25	0	0.9945	70.29347826	97027.60156
2014	208	9	18.79	15.735	78.55	0	1.4355	142.4565217	97066.73828
2014	208	10	17.995	15.575	80.695	0	1.099	77.55434783	97129.59375
2014	208	11	17.33	15.6	85.85	0.1	1.1025	141.3478261	97200.35156
2014	208	12	18.04	15.645	79.46	0	1.2305	138.6195652	97271.11328
2014	208	13	18.555	15.6	75.295	0	1.0625	104.1956522	97341.87109
2014	208	14	18.5	15.555	75.58	0	1.031	71.98913043	97412.63281
2014	208	15	18.015	15.505	77.49	0	1.011	60.2173913	97483.39453
2014	208	16	17.875	15.515	77.635	0	0.675	41.4673913	97526.19922
2014	208	17	18.62	15.55	71.825	0	0.5265	53.75	97559.68359
2014	208	18	17.545	15.47	79.275	0	0.2405	20.61956522	97593.16797
2014	208	19	14.68	15.385	90.7	0	0.136	6.975	97626.65234
2014	208	20	11.715	15.33	96.25	0	0.1445	0	97660.13672
2014	208	21	10.22	15.395	98.6	0	0.196	0	97693.62109
2014	208	22	11.325	15.525	99.3	0	0.1855	0	97729.48047
2014	208	23	12.045	15.535	99.4	0	0.1825	0	97766.13281
2014	209	0	12.38	15.525	99.4	0	0.143	0	97802.78906
2014	209	1	12.355	15.505	99.35	0	0.1705	0	97839.44531
2014	209	2	11.84	15.475	99.3	0	0.1255	0	97876.10156
2014	209	3	10.81	15.43	99.45	0	0.195	0	97912.75391
2014	209	4	10.13	15.44	99.8	0	0.104	0.27923913	97938.66797
2014	209	5	9.35	15.46	100	0	0.1455	10.92173913	97961.00391
2014	209	6	12.275	15.455	99.6	0	0.1685	40.92391304	97983.33984
2014	209	7	16.51	15.545	80.63	0	0.411	93.33695652	98005.67578
2014	209	8	18.73	15.54	66.53	0	0.679	120.3695652	98028.01172
2014	209	9	20.315	15.66	58.89	0	0.8495	213.5869565	98050.34375
2014	209	10	21.295	15.635	54.975	0	1.0865	261.9565217	98049.30859
2014	209	11	21.78	15.545	54.185	0	1.1805	247.2826087	98040.48047
2014	209	12	22.255	15.515	52.98	0	0.9175	245.9782609	98031.64844
2014	209	13	23.28	15.545	48.99	0	0.9555	270.1086957	98022.81641
2014	209	14	23.91	15.52	48.48	0	0.95	262.0652174	98013.98828
2014	209	15	23.39	15.375	49.365	0	0.877	181.1847826	98005.16016
2014	209	16	23.44	15.365	50.715	0	0.778	158.2282609	97980.28906
2014	209	17	22.32	15.215	54.655	0	0.575	65.07608696	97950.07031
2014	209	18	20.825	15.17	64.13	0	0.3625	22.40217391	97919.85547
2014	209	19	17.71	15.115	79.525	0	0.146	5.794565217	97889.64063
2014	209	20	14.26	15.1	93.55	0	0.1855	0	97859.42188
2014	209	21	12.835	15.16	97.2	0	0.1725	0	97829.20313
2014	209	22	11.655	15.195	98.2	0	0.1615	0	97822.52734
2014	209	23	11.105	15.24	99	0	0.2125	0	97823.69922
2014	210	0	9.98	15.235	99.55	0	0.1195	0	97824.87891
2014	210	1	9.075	15.24	99.95	0	0.1255	0	97826.05078
2014	210	2	8.755	15.275	100	0	0.1585	0	97827.22266
2014	210	3	8.5	15.295	100	0	0.1715	0	97828.39453
2014	210	4	8.2	15.295	100	0	0.165	0.434565217	97818.50391
2014	210	5	9.25	15.34	100	0	0.224	10.49130435	97804.92578
2014	210	6	12.685	15.41	99.65	0	0.179	27.09782609	97791.33984
2014	210	7	15.575	15.435	95.6	0	0.366	65.64130435	97777.76172
2014	210	8	19.87	15.435	66.675	0	0.724	124.3804348	97764.18359
2014	210	9	21.7	15.575	59.15	0	0.9525	216.3043478	97750.60156
2014	210	10	22.975	15.545	55.135	0	1.005	258.9130435	97737.65234
2014	210	11	23.785	15.5	52.575	0	1.0765	297.826087	97724.91797
2014	210	12	24.305	15.45	48.385	0	1.0615	295	97712.18359
2014	210	13	24.96	15.42	49.08	0	0.9575	275.2173913	97699.44922
2014	210	14	24.765	15.325	49.215	0	1.048	228.0434783	97686.71094
2014	210	15	23.42	15.14	53.7	0	0.7815	99.56521739	97673.97266
2014	210	16	23.31	15.18	53.86	0	0.701	92.90217391	97669.06641
2014	210	17	20.995	15.075	64.935	0	0.767	44.56521739	97666.76953
2014	210	18	18.86	15.045	76.32	0	0.22	24.17173913	97664.47266
2014	210	19	17.705	15.1	81.2	0	0.782	3.719130435	97662.17578
2014	210	20	14.815	15.075	93	0.4	0.2705	0	97659.87891
2014	210	21	13.59	15.11	96.55	0	0.227	0	97657.58203
2014	210	22	12.99	15.155	97.9	0	0.137	0	97646.6875
2014	210	23	11.85	15.14	98.25	0	0.115	0	97632.9375
2014	211	0	11.2	15.165	98.85	0	0.1735	0	97619.1875
2014	211	1	9.825	15.15	99.35	0	0.13	0	97605.42969
2014	211	2	8.98	15.16	99.9	0	0.096	0	97591.67969
2014	211	3	8.265	15.19	100	0	0.099	0	97577.92969
2014	211	4	7.7935	15.205	100	0	0.107	0.24826087	97580.80078
2014	211	5	8.234	15.28	100	0	0.105	10.2423913	97589.21484
2014	211	6	12.175	15.33	99.75	0	0.1265	35.2826087	97597.62891
2014	211	7	16.335	15.405	94.55	0	0.336	67.90217391	97606.04297
2014	211	8	18.815	15.375	80.595	0	0.6215	130.1630435	97614.45703
2014	211	9	21.695	15.515	68.54	0	0.812	205	97622.875
2014	211	10	23.395	15.505	60.09	0	1.004	248.4782609	97619.55078
2014	211	11	24.335	15.46	54.215	0	0.9785	280.5434783	97612.3125
2014	211	12	24.98	15.41	51.29	0	0.8245	263.6956522	97605.07422
2014	211	13	25.175	15.295	51.59	0	0.9075	202.2826087	97597.83984
2014	211	14	25.375	15.32	48.975	0	1.0335	218.0434783	97590.60156
2014	211	15	24.96	15.255	49.51	0	0.924	155.8152174	97583.36328
2014	211	16	24.705	15.22	52.22	0	0.856	124.4673913	97564.38672
2014	211	17	23.51	15.11	57.425	0	0.6685	63.18478261	97541.48828
2014	211	18	21.53	15.03	66.6	0	0.483	24.7173913	97518.59375
2014	211	19	18.715	15.01	77.495	0	0.3005	4.647608696	97495.69922
2014	211	20	15.87	15.025	87.8	0	0.2105	0	97472.80469
2014	211	21	13.675	15.055	95.4	0	0.1315	0	97449.91016
2014	211	22	12.98	15.125	97.95	0	0.1905	0	97448.75781
2014	211	23	12.655	15.155	98.65	0	0.146	0	97454.85156
2014	212	0	12.725	15.19	99.05	0	0.2585	0	97460.94531
2014	212	1	12.435	15.195	98.85	0	0.1455	0	97467.04297
2014	212	2	10.69	15.155	99	0	0.117	0	97473.14063
2014	212	3	9.65	15.165	99.65	0	0.1165	0	97479.23438
2014	212	4	9.005	15.185	100	0	0.1175	0.155217391	97469.4375
2014	212	5	9.175	15.195	100	0	0.1135	9.62173913	97454.33594
2014	212	6	12.915	15.42	99.65	0	0.131	35.75	97439.24219
2014	212	7	17.305	15.41	92.65	0	0.369	73.72826087	97424.14844
2014	212	8	19.975	15.37	79.46	0	0.5205	126.8586957	97409.05078
2014	212	9	22.475	15.515	69.815	0	0.6985	200.6521739	97393.95313
2014	212	10	24.43	15.53	58.125	0	0.6965	249.3478261	97387.19141
2014	212	11	25.165	15.465	48.705	0	0.8995	272.6086957	97383.20703
2014	212	12	25.69	15.43	44.2	0	0.9765	284.3478261	97379.22266
2014	212	13	26.13	15.415	45.205	0	0.8275	272.173913	97375.23828
2014	212	14	26.32	15.365	43.81	0	0.7425	235.326087	97371.25391
2014	212	15	26.345	15.32	43.27	0	0.804	193.2608696	97367.26953
2014	212	16	25.965	15.215	47.16	0	0.7065	131.6630435	97363.28906
2014	212	17	24.61	15.085	55.255	0	0.3845	66.26086957	97359.30859
2014	212	18	21.9	15.01	72.3	0	0.1955	25.92391304	97355.32422
2014	212	19	18.76	14.99	84.15	0	0.15	4.98826087	97351.33984
2014	212	20	14.835	14.995	93.5	0	0.14	0	97347.35547
2014	212	21	12.62	15.045	96.95	0	0.1005	0	97343.37891
2014	212	22	11.39	15.1	98.1	0	0.0945	0	97353.28125
2014	212	23	10.445	15.14	98.95	0	0.1175	0	97367.8125
2014	213	0	9.83	15.165	99.55	0	0.1035	0	97382.34375
2014	213	1	10.095	15.22	99.8	0	0.1055	0	97396.875
2014	213	2	9.21	15.18	100	0	0.0955	0	97411.40625
2014	213	3	8.69	15.2	100	0	0.1025	0	97425.9375
2014	213	4	8.92	15.235	100	0	0.0955	0	97455.62109
2014	213	5	9.775	15.32	100	0	0.0935	8.938043478	97490.35547
2014	213	6	13.24	15.365	99.6	0	0.106	35.43478261	97525.08984
2014	213	7	18.125	15.42	90.15	0	0.269	81.76086957	97559.82422
2014	213	8	21.045	15.4	72.295	0	0.515	131.0108696	97594.55859
2014	213	9	23.45	15.54	65.185	0	0.6985	217.2826087	97629.29297
2014	213	10	25.06	15.535	58.115	0	0.6845	258.9130435	97628.47656
2014	213	11	25.845	15.485	52.26	0	0.727	278.9130435	97615.8125
2014	213	12	25.895	15.35	50.79	0	0.774	228.9130435	97603.14844
2014	213	13	26.605	15.425	46.125	0	0.8375	267.3913043	97590.48438
2014	213	14	27.015	15.4	43.095	0	0.8055	233.0434783	97577.82031
2014	213	15	27.255	15.335	43.355	0	0.69	205.9782609	97565.15625
2014	213	16	26.95	15.29	44.555	0	0.6275	152.6086957	97549.45313
2014	213	17	25.51	15.115	52.46	0	0.4235	69.76086957	97532.73438
2014	213	18	22.65	15.02	71.81	0	0.095	24.73913043	97516.02344
2014	213	19	18.645	14.98	86.7	0	0.092	4.832826087	97499.30469
2014	213	20	14.78	15.015	94.8	0	0.094	0	97482.58594
2014	213	21	12.85	15.075	97.5	0	0.117	0	97465.875
2014	213	22	11.52	15.13	98.35	0	0.128	0	97498.52734
2014	213	23	10.64	15.165	99.1	0	0.1825	0	97547.64063
2014	214	0	9.97	15.185	99.6	0	0.125	0	97596.75391
2014	214	1	9.44	15.195	99.95	0	0.11	0	97645.86719
2014	214	2	9.045	15.225	100	0	0.1315	0	97694.98047
2014	214	3	8.79	15.23	100	0	0.1375	0	97744.08984
2014	214	4	8.8	15.245	100	0	0.12	0	97735.96094
2014	214	5	9.33	15.265	100	0	0.1135	10.08695652	97708.74609
2014	214	6	13.28	15.36	99.7	0	0.1725	39.13043478	97681.53125
2014	214	7	16.705	15.415	92.85	0	0.422	74.65217391	97654.32031
2014	214	8	19.375	15.395	82.405	0	0.45	129.1086957	97627.10156
2014	214	9	23.125	15.575	68.84	0	0.572	208.6956522	97599.89063
2014	214	10	25.55	15.59	55.46	0	0.574	255.5434783	97615.52344
2014	214	11	26.14	15.515	46.25	0	0.724	282.0652174	97645.4375
2014	214	12	26.805	15.47	41.945	0	0.7705	287.0652174	97675.35547
2014	214	13	27.485	15.45	36.14	0	0.812	281.3043478	97705.26953
2014	214	14	27.89	15.43	32.855	0	0.662	251.8478261	97735.18359
2014	214	15	27.84	15.355	31.26	0	0.5415	205.1086957	97765.10156
2014	214	16	27.505	15.255	34.98	0	0.498	150.1630435	97735.64063
2014	214	17	24.625	15.08	54.12	0	1.027	63.93478261	97686.38281
2014	214	18	20.815	14.995	71.39	0	0.637	17.53043478	97637.13281
2014	214	19	18.34	15.06	83.8	0	0.1255	3.501847826	97587.875
2014	214	20	16.57	15.125	91.2	0	0.114	0	97538.62109
2014	214	21	15.3	15.16	95.25	0	0.126	0	97489.36719
2014	214	22	14.61	15.19	96.6	0	0.1415	0	97520.26563
2014	214	23	12.95	15.155	97.45	0	0.0995	0	97577.87891
2014	215	0	11.975	15.18	98.4	0	0.1305	0	97635.49609
2014	215	1	11.605	15.23	98.95	0	0.1075	0	97693.10938
2014	215	2	11.785	15.265	99.25	0	0.1025	0	97750.72266
2014	215	3	11.35	15.24	99.35	0	0.136	0	97808.33984
2014	215	4	10.93	15.255	99.6	0	0.1175	0.093043478	97807.76563
2014	215	5	10.935	15.13	99.7	0	0.1275	11.01521739	97787.80078
2014	215	6	14.775	15.445	99.5	0	0.395	26.11956522	97767.83594
2014	215	7	16.735	15.415	99.35	0	0.4715	46.79347826	97747.86719
2014	215	8	18.72	15.425	89.95	0	0.824	104.8152174	97727.90625
2014	215	9	21.33	15.555	77.32	0	0.793	221.8478261	97707.9375
2014	215	10	23.72	15.63	64.57	0	0.8725	296.6304348	97718.66016
2014	215	11	22.805	15.345	69.635	0	0.7505	149.2717391	97739.61328
2014	215	12	22.115	15.32	72.63	0	1.078	172.9347826	97760.56641
2014	215	13	22.25	15.395	70.115	0	1.2095	194.1413043	97781.51953
2014	215	14	22.63	15.49	66.645	0	1.3335	249.2391304	97802.47266
2014	215	15	23.28	15.475	60.42	0	0.971	214.2391304	97823.42578
2014	215	16	22.605	15.32	58.085	0	0.9375	131.6956522	97815.13281
2014	215	17	21.78	15.215	57.55	0	0.734	60.77173913	97797.10156
2014	215	18	19.705	15.135	64.97	0	0.5015	18.55978261	97779.0625
2014	215	19	15.905	15.095	81.905	0	0.196	4.55576087	97761.02734
2014	215	20	12.37	15.09	92	0	0.141	0	97742.99219
2014	215	21	9.95	15.135	97.25	0	0.1405	0	97724.95313
2014	215	22	8.6	15.18	99.15	0	0.143	0	97722.26563
2014	215	23	7.6215	15.205	99.95	0	0.1295	0	97724.69141
2014	216	0	6.8445	15.22	100	0	0.123	0	97727.12109
2014	216	1	6.287	15.23	100	0	0.136	0	97729.54297
2014	216	2	5.7245	15.235	100	0	0.1295	0	97731.97266
2014	216	3	5.255	15.235	100	0	0.154	0	97734.39844
2014	216	4	5.1295	15.235	100	0	0.158	0.186304348	97738.53125
2014	216	5	5.9075	15.255	100	0	0.148	11.14673913	97743.23047
2014	216	6	10.85	15.375	99.8	0	0.2555	55.59782609	97747.93359
2014	216	7	16.195	15.4	83.85	0	0.5635	95.4673913	97752.63672
2014	216	8	18.865	15.385	70.515	0	0.9275	127.25	97757.33203
2014	216	9	20.73	15.525	60.06	0	1.067	211.5217391	97762.03516
2014	216	10	22.13	15.49	51.145	0	1.002	259.673913	97759.36719
2014	216	11	22.155	15.355	52.38	0	0.983	225	97754.23828
2014	216	12	23.425	15.44	47.735	0	0.8695	262.826087	97749.10938
2014	216	13	24.23	15.415	43.865	0	0.948	274.4565217	97743.98438
2014	216	14	24.6	15.36	41.69	0	0.9915	252.5	97738.85938
2014	216	15	24.61	15.3	41.96	0	1.0005	202.5	97733.73438
2014	216	16	24.13	15.21	42.95	0	0.9765	167.8043478	97724.4375
2014	216	17	22.605	15.035	45.435	0	0.904	65.13043478	97713.75781
2014	216	18	19.41	14.91	61.95	0	0.309	16.66630435	97703.07422
2014	216	19	15.16	14.895	84.3	0	0.111	4.958586957	97692.39063
2014	216	20	12	14.915	94.4	0	0.136	0	97681.71094
2014	216	21	10.4	14.97	97.7	0	0.121	0	97671.02734
2014	216	22	9.425	15.005	99	0	0.1095	0	97673.20313
2014	216	23	8.835	15.025	99.75	0	0.137	0	97679.66016
2014	217	0	8.142	15.025	100	0	0.115	0	97686.12109
2014	217	1	7.459	15.02	100	0	0.1175	0	97692.58203
2014	217	2	6.8775	15.01	100	0	0.132	0	97699.04297
2014	217	3	6.4485	15.01	100	0	0.1225	0	97705.50391
2014	217	4	6.077	15.01	100	0	0.1265	0	97703.07813
2014	217	5	6.711	15.035	100	0	0.118	10.3076087	97697.69141
2014	217	6	11.175	15.145	99.85	0	0.1265	37.58695652	97692.30859
2014	217	7	16.55	15.12	92.35	0	0.294	78.11956522	97686.92188
2014	217	8	20.6	15.175	67.7	0	0.458	130.076087	97681.53516
2014	217	9	22.95	15.315	56.675	0	0.6325	216.0869565	97676.15234
2014	217	10	24.04	15.275	52.165	0	0.7915	261.7391304	97687.68359
2014	217	11	25.05	15.235	50.795	0	0.8935	276.4130435	97704.85547
2014	217	12	25.665	15.17	49.71	0	0.7525	271.3043478	97722.02734
2014	217	13	25.685	15.105	49.2	0	0.638	235.7608696	97739.19922
2014	217	14	26.37	15.105	46.995	0	0.809	221.4130435	97756.37109
2014	217	15	26.525	15.065	47.005	0	0.6945	200.9782609	97773.54297
2014	217	16	25.67	14.935	50.835	0	0.558	126.8152174	97761.76953
2014	217	17	24.37	14.835	59.035	0	0.41	61.5	97740.35547
2014	217	18	21.55	14.745	76.67	0	0.1005	20.1076087	97718.9375
2014	217	19	18.24	14.735	88.75	0	0.095	3.191956522	97697.51953
2014	217	20	15.445	14.775	95.5	0	0.081	0	97676.10156
2014	217	21	13.825	14.825	97.6	0	0.1035	0	97654.68359
2014	217	22	12.775	14.86	98.35	0	0.093	0	97665.78125
2014	217	23	12.03	14.885	98.8	0	0.102	0	97687.72656
2014	218	0	11.385	14.9	99.05	0	0.0945	0	97709.66406
2014	218	1	10.86	14.91	99.4	0	0.111	0	97731.60156
2014	218	2	11.055	14.94	99.55	0	0.204	0	97753.54688
2014	218	3	10.525	14.93	99.9	0	0.1445	0	97775.48438
2014	218	4	9.815	14.91	100	0	0.103	0	97770.08984
2014	218	5	9.95	14.945	100	0	0.095	9.526086957	97755.57813
2014	218	6	13.97	14.905	99.55	0	0.1435	45.60869565	97741.07031
2014	218	7	19.25	15.075	86.3	0	0.548	96.13043478	97726.5625
2014	218	8	21.39	15.115	75.605	0	0.667	121.8152174	97712.05078
2014	218	9	22.99	15.155	69.31	0	0.9105	168.3478261	97697.54297
2014	218	10	24.355	15.17	63.3	0	0.828	210.5434783	97698.77344
2014	218	11	26.06	15.265	56.025	0	0.9125	298.4782609	97705.24219
2014	218	12	26.73	15.225	50.96	0	0.8885	302.2826087	97711.71875
2014	218	13	26.695	15.105	50.295	0	0.7425	229.4782609	97718.19141
2014	218	14	26.94	15.115	46.645	0	0.685	195.1304348	97724.66406
2014	218	15	26.995	15.045	45.585	0	0.6255	168.4891304	97731.14063
2014	218	16	26.63	15.005	46.12	0	0.625	134.7826087	97713.42188
2014	218	17	25.855	14.885	47.88	0	0.488	69.23913043	97687.64063
2014	218	18	22.55	14.75	67.57	0	0.18	22.29565217	97661.86719
2014	218	19	18.085	14.74	86.05	0	0.2	3.7175	97636.08594
2014	218	20	15.385	14.82	93.55	0	0.2375	0	97610.30469
2014	218	21	14.16	14.89	95.85	0	0.219	0	97584.53125
2014	218	22	12.365	14.9	97.6	0	0.1815	0	97592.85156
2014	218	23	10.91	14.91	98.55	0	0.1515	0	97612.54688
2014	219	0	9.875	14.93	99.4	0	0.154	0	97632.23438
2014	219	1	8.91	14.945	99.95	0	0.1435	0	97651.92969
2014	219	2	8.087	14.96	100	0	0.112	0	97671.62109
2014	219	3	7.482	14.97	100	0	0.139	0	97691.3125
2014	219	4	7.014	14.975	100	0	0.129	0	97679.55078
2014	219	5	7.602	15.005	100	0	0.111	11.14456522	97657.30469
2014	219	6	11.795	15.11	99.8	0	0.2465	52.77173913	97635.0625
2014	219	7	16.24	15.145	85.2	0	0.4505	76.36956522	97612.8125
2014	219	8	18.97	15.175	73.455	0	0.67	120.0326087	97590.57031
2014	219	9	20.955	15.225	66.775	0	0.53	158.3478261	97568.32422
2014	219	10	22.135	15.21	63.64	0	0.5975	187.2826087	97567.44531
2014	219	11	23.54	15.21	57.485	0	0.633	191.1956522	97573.6875
2014	219	12	24.32	15.185	47.895	0	0.641	200.6521739	97579.93359
2014	219	13	25.845	15.28	39.21	0	0.7455	273.0434783	97586.17969
2014	219	14	25.97	15.19	41.33	0	0.587	225.9782609	97592.42188
2014	219	15	26.53	15.18	41.655	0	0.453	213.8043478	97598.66406
2014	219	16	26.44	15.08	43.595	0	0.5025	173.8913043	97557.37891
2014	219	17	24.45	14.855	52.67	0	0.455	66.17391304	97500.25
2014	219	18	20.05	14.72	70.665	0	0.1115	18.03152174	97443.11719
2014	219	19	16.05	14.76	88.7	0	0.0915	3.161086957	97385.98828
2014	219	20	13.295	14.825	95.9	0	0.0885	0	97328.85938
2014	219	21	12.145	14.895	97.85	0	0.1295	0	97271.72656
2014	219	22	11.66	14.945	98.7	0	0.1685	0	97289.02734
2014	219	23	11.27	14.96	99.05	0	0.1305	0	97331.14453
2014	220	0	11.18	14.975	99.35	0	0.1505	0	97373.25391
2014	220	1	11.14	14.985	99.55	0	0.1545	0	97415.36328
2014	220	2	10.85	14.975	99.75	0	0.146	0	97457.47266
2014	220	3	10.455	14.97	99.95	0	0.211	0	97499.58984
2014	220	4	10.275	14.96	100	0	0.1525	0	97500.3125
2014	220	5	10.575	15	100	0	0.1145	8.25326087	97487.23828
2014	220	6	13.615	14.98	99.6	0	0.138	40.23913043	97474.16797
2014	220	7	17.47	15.12	91.95	0	0.394	80.92391304	97461.09766
2014	220	8	20.4	15.13	78.085	0	0.53	127.9891304	97448.02344
2014	220	9	23.705	15.28	65.225	0	0.614	225.9782609	97434.95313
2014	220	10	25.78	15.29	56.29	0	0.756	271.7391304	97447.95703
2014	220	11	26.665	15.235	50.045	0	0.728	275.2173913	97469.64844
2014	220	12	26.275	15.065	50.295	0	0.7495	212.7173913	97491.34375
2014	220	13	27.67	15.195	44.66	0	0.774	263.8043478	97513.03906
2014	220	14	27.715	15.085	44.175	0	0.685	221.9565217	97534.73438
2014	220	15	28.22	15.135	40.62	0	0.635	214.673913	97556.42969
2014	220	16	27.78	15.015	43.815	0	0.5845	153.4565217	97536.30078
2014	220	17	25.78	14.835	52.73	0	0.3975	62.72826087	97502.23047
2014	220	18	22.23	14.74	71.905	0	0.1525	19.75978261	97468.16016
2014	220	19	18.755	14.755	87.05	0	0.076	3.563043478	97434.08984
2014	220	20	15.775	14.805	95.2	0	0.093	0	97400.01953
2014	220	21	14.115	14.87	97.45	0	0.1075	0	97365.94922
