"Model","Treatment","Year","Pool3","MajorPool","Pool","NPP","NEC","Xp","X","Xc","Te","Tebase","B","K","Kbase","Scaler","Scalerrev"
"CLM","eco2",2013,"Litter","Fine_Litter","MetaLitter8",0.16726522335125,-0.0042966817934621,-0.0408917750323021,1.63276079465824,1.59186901962593,0.0059440757199543,0.0059440757199543,0.000625,0.000287876,0.000287876,1,1
"CLM","eco2",2013,"Litter","Fine_Litter","MetaLitter9",0.16726522335125,0,0,0,0,0,0,0.000625,7.25e-05,7.25e-05,1,1
"CLM","eco2",2013,"Litter","Fine_Litter","MetaLitter10",0.16726522335125,0,0,0,0,0,0,0.000625,7.46e-06,7.46e-06,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter1",26.7624357362,-0.709547079648584,-5.51467734546878,220.824320873319,215.30964352785,0.803971186440105,0.803971186440105,0.1,0.000599352,0.000599352,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter2",20.07182680215,-0.530974122606302,-4.30715414211795,172.657062649617,168.349908507499,0.628622450263588,0.628622450263588,0.075,0.000574902,0.000574902,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter3",6.69060893405,-0.176348409389479,-1.53655242722966,61.6419392310043,60.1053868037746,0.224434903835701,0.224434903835701,0.025,0.00053675,0.00053675,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter4",6.69060893405,-0.175322589219805,-1.71148272836332,69.0216606909336,67.3101779625703,0.251337760582295,0.251337760582295,0.025,0.000479297,0.000479297,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter5",3.345304467025,-0.0868698325641583,-1.02557671111141,41.5871835654211,40.5616068543097,0.151457977693221,0.151457977693221,0.0125,0.000397686,0.000397686,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter6",2.67624357362,-0.0685894602712376,-1.10698790983872,45.2495156062553,44.1425276964165,0.164829218901023,0.164829218901023,0.01,0.00029234,0.00029234,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter7",0.16726522335125,-0.0042157144928344,-0.113859002807907,4.69623353577583,4.58237453296792,0.0171106924409849,0.0171106924409849,0.000625,0.000176009,0.000176009,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter8",0.16726522335125,-0.00413359281657651,-0.260161211433592,10.844664612656,10.5845034012225,0.0395227803916708,0.0395227803916708,0.000625,7.62e-05,7.62e-05,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter9",0.16726522335125,0,0,0,0,0,0,0.000625,1.92e-05,1.92e-05,1,1
"CLM","eco2",2013,"Litter","CWD","CellLitter10",0.16726522335125,0,0,0,0,0,0,0.000625,1.98e-06,1.98e-06,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter1",26.7624357362,-0.711749847289749,-3.96938421139953,155.664814878749,151.695430667349,0.566434244991892,0.566434244991892,0.1,0.000599352,0.000599352,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter2",20.07182680215,-0.532586760607896,-3.09878871663605,121.708951528738,118.610162812101,0.442893089958437,0.442893089958437,0.075,0.000574902,0.000574902,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter3",6.69060893405,-0.176864950742995,-1.10460061183097,43.4515776781267,42.3469770662958,0.158124591338789,0.158124591338789,0.025,0.00053675,0.00053675,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter4",6.69060893405,-0.175804862385551,-1.228846102107,48.6519260302815,47.4230799281745,0.17707887677389,0.17707887677389,0.025,0.000479297,0.000479297,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter5",3.345304467025,-0.0870837413192507,-0.734852629942615,29.3123483682063,28.5774957382637,0.106709029738406,0.106709029738406,0.0125,0.000397686,0.000397686,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter6",2.67624357362,-0.068726654315137,-0.790655198912066,31.8910724395692,31.1004172406571,0.116129676952993,0.116129676952993,0.01,0.00029234,0.00029234,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter7",0.16726522335125,-0.00422141425781615,-0.0809582254909245,3.30944937371832,3.2284911482274,0.0120552605834212,0.0120552605834212,0.000625,0.000176009,0.000176009,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter8",0.16726522335125,-0.00413567537871561,-0.18392003190018,7.64118379185236,7.45726375995218,0.0278455952759499,0.0278455952759499,0.000625,7.62e-05,7.62e-05,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter9",0.16726522335125,0,0,0,0,0,0,0.000625,1.92e-05,1.92e-05,1,1
"CLM","eco2",2013,"Litter","CWD","LignLitter10",0.16726522335125,0,0,0,0,0,0,0.000625,1.98e-06,1.98e-06,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC1",0,0.0182670073968941,-4.15266113408808,173.16671712645,169.014055992361,0.631102392325761,0.631102392325761,0,0.000992124,0.000992124,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC2",0,0.0158970739044398,-3.28806384884157,135.439497319821,132.151433470979,0.493456507644447,0.493456507644447,0,0.000951652,0.000951652,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC3",0,0.00635405331965371,-1.2398367890449,48.4214008689206,47.1815640798757,0.176177051013003,0.176177051013003,0,0.000888498,0.000888498,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC4",0,0.00771415716603353,-1.31121446657718,54.1484243797369,52.8372099131597,0.197295363301148,0.197295363301148,0,0.000793394,0.000793394,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC5",0,0.00454262471482404,-0.791548341154368,32.6316376937768,31.8400893526224,0.118891629718739,0.118891629718739,0,0.000658301,0.000658301,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC6",0,0.00385181865198882,-0.851996890326213,35.5030234644772,34.651026574151,0.129387734286896,0.129387734286896,0,0.000483919,0.000483919,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC7",0,0.000203869107713311,-0.089237093019352,3.6863228622814,3.59708576926205,0.0134316014194987,0.0134316014194987,0,0.000291352,0.000291352,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC8",0,0.000125544868835922,-0.202767532873795,8.50613741502848,8.30336988215468,0.0310049750964519,0.0310049750964519,0,0.000126216,0.000126216,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC9",0,0,0,0,0,0,0,0,3.18e-05,3.18e-05,1,1
"CLM","eco2",2013,"Soil","Fast_Soil","FastSOC10",0,0,0,0,0,0,0,0,3.27e-06,3.27e-06,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC1",0,0.0681696233674653,-139.265491622335,6064.29055665729,5925.02506503496,22.1241805669858,22.1241805669858,0,2.72e-05,2.72e-05,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC2",0,0.04886962631156,-111.155698069377,4742.2097718898,4631.05407382042,17.292462971897,17.292462971897,0,2.61e-05,2.61e-05,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC3",0,0.0151017595845042,-43.1081000940753,1701.13980553596,1658.03170544188,6.19112871833349,6.19112871833349,0,2.43e-05,2.43e-05,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC4",0,0.0132999813995107,-44.8581592611565,1901.54804139193,1856.68988213077,6.93292294264994,6.93292294264994,0,2.17e-05,2.17e-05,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC5",0,0.00536275078339809,-27.3374112401054,1146.50881241337,1119.17140117327,4.1790118848751,4.1790118848751,0,1.8e-05,1.8e-05,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC6",0,0.00298270744779773,-29.4393917239586,1241.17384111457,1211.73444939061,4.52464444678207,4.52464444678207,0,1.33e-05,1.33e-05,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC7",0,0.000100412005503914,-3.1303372732319,129.35267575142,126.222338478188,0.471317129873132,0.471317129873132,0,7.98e-06,7.98e-06,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC8",0,1.57605835783695e-05,-7.1180499002686,298.231998182333,291.113948282064,1.08702621282878,1.08702621282878,0,3.46e-06,3.46e-06,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC9",0,0,0,0,0,0,0,0,8.71e-07,8.71e-07,1,1
"CLM","eco2",2013,"Soil","Slow_Soil","SlowSOC10",0,0,0,0,0,0,0,0,8.96e-08,8.96e-08,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC1",0,-0.000198203800158986,-77.8342507464422,9073.83434587387,8996.00009512743,33.5912723238491,33.5912723238491,0,6.12e-07,6.12e-07,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC2",0,-0.000153572331784288,-130.772462866671,7165.12347421844,7034.35101135177,26.2664292958207,26.2664292958207,0,5.87e-07,5.87e-07,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC3",0,-5.32322926594521e-05,-152.119216236262,2663.77617710213,2511.65696086587,9.37858515611116,9.37858515611116,0,5.48e-07,5.48e-07,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC4",0,-5.48973210145613e-05,-61.697637525222,2876.39705379209,2814.69941626686,10.5101526902841,10.5101526902841,0,4.89e-07,4.89e-07,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC5",0,-2.74848468916966e-05,-45.7779216435722,1740.83705286832,1695.05913122475,6.3293899822031,6.3293899822031,0,4.06e-07,4.06e-07,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC6",0,-2.00820657838258e-05,-43.3906177681965,1890.89130844537,1847.50069067718,6.8986102893274,6.8986102893274,0,2.98e-07,2.98e-07,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC7",0,-9.27535291737988e-07,-6.36997513031579,197.534977151774,191.165002021458,0.713814536881794,0.713814536881794,0,1.8e-07,1.8e-07,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC8",0,-5.14866459739511e-07,-10.9376210379751,453.221687411528,442.284066373553,1.65149892851829,1.65149892851829,0,7.78e-08,7.78e-08,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC9",0,0,0,0,0,0,0,0,1.96e-08,1.96e-08,1,1
"CLM","eco2",2013,"Soil","Passive_Soil","PassiveSOC10",0,0,0,0,0,0,0,0,2.02e-09,2.02e-09,1,1
"CLM","eco2",2014,"Litter","CWD","CWD1",26.5397101792,-0.865417475106631,-58.1129113018153,1840.25837055511,1782.14545925329,6.71041859591201,6.71041859591201,0.1,4.08e-05,4.08e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CWD2",19.9047826344,-0.649195156093625,-45.4889224043461,1440.21145573301,1394.72253332866,5.25163194462679,5.25163194462679,0.075,3.91e-05,3.91e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CWD3",6.6349275448,-0.216469584118572,-16.2484206506716,514.272631181728,498.024210531057,1.87524026515897,1.87524026515897,0.025,3.65e-05,3.65e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CWD4",6.6349275448,-0.216588164186848,-18.2022156640767,575.806009663572,557.603793999496,2.09957882448781,2.09957882448781,0.025,3.26e-05,3.26e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CWD5",3.3174637724,-0.108395213704809,-10.9584202299761,346.343728059931,335.385307829955,1.26284630402772,1.26284630402772,0.0125,2.71e-05,2.71e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CWD6",2.65397101792,-0.0868612214921328,-11.9585904167595,377.343187087786,365.384596671026,1.37580441564427,1.37580441564427,0.01,1.99e-05,1.99e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CWD7",0.16587318862,-0.00544402883215386,-1.24292895711275,39.1135199662452,37.8705910091324,0.14259639516313,0.14259639516313,0.000625,1.2e-05,1.2e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CWD8",0.16587318862,-0.00546422923198322,-2.88448767755865,90.446547814281,87.5620601367224,0.329702647776024,0.329702647776024,0.000625,5.19e-06,5.19e-06,1,1
"CLM","eco2",2014,"Litter","CWD","CWD9",0.16587318862,0,0,0,0,0,0,0.000625,1.31e-06,1.31e-06,1,1
"CLM","eco2",2014,"Litter","CWD","CWD10",0.16587318862,0,0,0,0,0,0,0.000625,1.34e-07,1.34e-07,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter1",26.5397101792,-0.449542797984545,-0.544141145818379,32.6767374487848,32.1325963029664,0.120990781446484,0.120990781446484,0.1,0.002262859,0.002262859,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter2",19.9047826344,-0.348137057049328,-0.439390936894039,25.5637493610304,25.1243584241363,0.0946022453466416,0.0946022453466416,0.075,0.002170549,0.002170549,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter3",6.6349275448,-0.121954737285766,-0.164962512225612,9.13502412782584,8.97006161560023,0.0337755080312136,0.0337755080312136,0.025,0.002026506,0.002026506,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter4",6.6349275448,-0.131296906437294,-0.198776681320268,10.2440817970556,10.0453051157354,0.0378241865164499,0.0378241865164499,0.025,0.00180959,0.00180959,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter5",3.3174637724,-0.072719334427435,-0.13269481833984,6.18606514803836,6.05337032969852,0.022793116362887,0.022793116362887,0.0125,0.001501468,0.001501468,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter6",2.65397101792,-0.0659850393723146,-0.163788609953043,6.75156562303176,6.58777701307872,0.0248053497231407,0.0248053497231407,0.01,0.001103734,0.001103734,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter7",0.16587318862,-0.00468613344481242,-0.0193217994363429,0.703192449481923,0.68387065004558,0.00257501894889494,0.00257501894889494,0.000625,0.000664522,0.000664522,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter8",0.16587318862,-0.00515828541000775,-0.0490916870095159,1.62771266308807,1.57862097607855,0.0059440757199543,0.0059440757199543,0.000625,0.000287876,0.000287876,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter9",0.16587318862,0,0,0,0,0,0,0.000625,7.25e-05,7.25e-05,1,1
"CLM","eco2",2014,"Litter","Fine_Litter","MetaLitter10",0.16587318862,0,0,0,0,0,0,0.000625,7.46e-06,7.46e-06,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter1",26.5397101792,-0.768803250971376,-6.51735320963394,220.035120962241,213.517767752607,0.803971186440105,0.803971186440105,0.1,0.000599352,0.000599352,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter2",19.9047826344,-0.580141717881768,-5.11502416599768,172.063870845162,166.948846679165,0.628622450263588,0.628622450263588,0.075,0.000574902,0.000574902,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter3",6.6349275448,-0.1952182719919,-1.83838516404557,61.4435556987732,59.6051705347276,0.224434903835701,0.224434903835701,0.025,0.00053675,0.00053675,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter4",6.6349275448,-0.197967854861418,-2.07234099103755,68.8223421062439,66.7500011152064,0.251337760582295,0.251337760582295,0.025,0.000479297,0.000479297,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter5",3.3174637724,-0.100917673909037,-1.26287200588703,41.486912183961,40.224040178074,0.151457977693221,0.151457977693221,0.0125,0.000397686,0.000397686,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter6",2.65397101792,-0.0826914862762068,-1.39358712294162,45.1687465736019,43.7751594506603,0.164829218901023,0.164829218901023,0.01,0.00029234,0.00029234,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter7",0.16587318862,-0.00529842521471421,-0.146916897010263,4.69115544227145,4.54423854526119,0.0171106924409849,0.0171106924409849,0.000625,0.000176009,0.000176009,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter8",0.16587318862,-0.00539158848709412,-0.343165952219875,10.8395817279794,10.4964157757595,0.0395227803916708,0.0395227803916708,0.000625,7.62e-05,7.62e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter9",0.16587318862,0,0,0,0,0,0,0.000625,1.92e-05,1.92e-05,1,1
"CLM","eco2",2014,"Litter","CWD","CellLitter10",0.16587318862,0,0,0,0,0,0,0.000625,1.98e-06,1.98e-06,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter1",26.5397101792,-0.764917840517645,-4.44352964235904,154.87650237715,150.432972734791,0.566434244991892,0.566434244991892,0.1,0.000599352,0.000599352,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter2",19.9047826344,-0.577367507641826,-3.49331919494524,121.116370264357,117.623051069412,0.442893089958437,0.442893089958437,0.075,0.000574902,0.000574902,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter3",6.6349275448,-0.194364602418878,-1.25881835286605,43.2533703205151,41.994551967649,0.158124591338789,0.158124591338789,0.025,0.00053675,0.00053675,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter4",6.6349275448,-0.197219727491945,-1.42433505432327,48.4527449309459,47.0284098766227,0.17707887677389,0.17707887677389,0.025,0.000479297,0.000479297,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter5",3.3174637724,-0.100616597148193,-0.872456452308175,29.2121211232239,28.3396646709158,0.106709029738406,0.106709029738406,0.0125,0.000397686,0.000397686,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter6",2.65397101792,-0.0825237998583182,-0.968728327598804,31.810317940564,30.8415896129652,0.116129676952993,0.116129676952993,0.01,0.00029234,0.00029234,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter7",0.16587318862,-0.00529255920809475,-0.102748681140141,3.30437129257416,3.20162261143402,0.0120552605834212,0.0120552605834212,0.000625,0.000176009,0.000176009,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter8",0.16587318862,-0.00538866533689515,-0.240899256528187,7.63610128035877,7.39520202383058,0.0278455952759499,0.0278455952759499,0.000625,7.62e-05,7.62e-05,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter9",0.16587318862,0,0,0,0,0,0,0.000625,1.92e-05,1.92e-05,1,1
"CLM","eco2",2014,"Litter","CWD","LignLitter10",0.16587318862,0,0,0,0,0,0,0.000625,1.98e-06,1.98e-06,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC1",0,-0.247727693265983,-5.42345673110438,173.030923647166,167.607466916061,0.631102392325761,0.631102392325761,0,0.000992124,0.000992124,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC2",0,-0.180098249955415,-4.29104080387225,135.342667743103,131.051626939231,0.493456507644447,0.493456507644447,0,0.000951652,0.000951652,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC3",0,-0.0569076958085831,-1.60285915493784,48.3917631554618,46.788904000524,0.176177051013003,0.176177051013003,0,0.000888498,0.000888498,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC4",0,-0.051832648567965,-1.72532521064418,54.1228069494241,52.3974817387799,0.197295363301148,0.197295363301148,0,0.000793394,0.000793394,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC5",0,-0.0219472920318051,-1.04658351581304,32.6216894526547,31.5751059368416,0.118891629718739,0.118891629718739,0,0.000658301,0.000658301,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC6",0,-0.013019784773751,-1.13526569306065,35.4979153320767,34.3626496390161,0.129387734286896,0.129387734286896,0,0.000483919,0.000483919,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC7",0,-0.000477689718102987,-0.119026836076555,3.6861765061198,3.56714967004324,0.0134316014194987,0.0134316014194987,0,0.000291352,0.000291352,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC8",0,-0.000182541330240204,-0.271842556317718,8.50610913635859,8.23426658004088,0.0310049750964519,0.0310049750964519,0,0.000126216,0.000126216,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC9",0,0,0,0,0,0,0,0,3.18e-05,3.18e-05,1,1
"CLM","eco2",2014,"Soil","Fast_Soil","FastSOC10",0,0,0,0,0,0,0,0,3.27e-06,3.27e-06,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC1",0,-0.052117267933403,-188.588502204973,6064.30361201549,5875.71510981052,22.1241805669858,22.1241805669858,0,2.72e-05,2.72e-05,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC2",0,-0.0366039525865534,-149.706541668317,4742.21950106045,4592.51295939213,17.292462971897,17.292462971897,0,2.61e-05,2.61e-05,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC3",0,-0.0109740654046678,-56.909938544534,1701.14297338863,1644.2330348441,6.19112871833349,6.19112871833349,0,2.43e-05,2.43e-05,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC4",0,-0.00926505254991685,-60.3130992542285,1901.55101384923,1841.237914595,6.93292294264994,6.93292294264994,0,2.17e-05,2.17e-05,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC5",0,-0.00356917619854692,-36.652779562809,1146.51007808257,1109.85729851976,4.1790118848751,4.1790118848751,0,1.8e-05,1.8e-05,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC6",0,-0.0019516721618351,-39.5245357109982,1241.17454313089,1201.6500074199,4.52464444678207,4.52464444678207,0,1.33e-05,1.33e-05,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC7",0,-7.34980361918484e-05,-4.18081872304609,129.352694495952,125.171875772906,0.471317129873132,0.471317129873132,0,7.98e-06,7.98e-06,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC8",0,-5.57948893734302e-05,-9.54077485143171,298.231979668712,288.69120481728,1.08702621282878,1.08702621282878,0,3.46e-06,3.46e-06,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC9",0,0,0,0,0,0,0,0,8.71e-07,8.71e-07,1,1
"CLM","eco2",2014,"Soil","Slow_Soil","SlowSOC10",0,0,0,0,0,0,0,0,8.96e-08,8.96e-08,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC1",0,-0.00039095355196601,-152.701584407538,9073.83408707405,8921.13250266651,33.5912723238491,33.5912723238491,0,6.12e-07,6.12e-07,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC2",0,-0.000285286194439905,-189.314389510544,7165.12328001127,6975.80889050073,26.2664292958207,26.2664292958207,0,5.87e-07,5.87e-07,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC3",0,-9.08232145643847e-05,-173.021965001054,2663.77611264335,2490.75414764229,9.37858515611116,9.37858515611116,0,5.48e-07,5.48e-07,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC4",0,-8.38538264371956e-05,-85.1224040186776,2876.39699074256,2791.27458672388,10.5101526902841,10.5101526902841,0,4.89e-07,4.89e-07,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC5",0,-3.67924263545368e-05,-59.8847165105212,1740.83702304744,1680.95230653692,6.3293899822031,6.3293899822031,0,4.06e-07,4.06e-07,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC6",0,-2.35865760789428e-05,-58.766089153163,1890.89128768736,1832.1251985342,6.8986102893274,6.8986102893274,0,2.98e-07,2.98e-07,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC7",0,-9.88093393402219e-07,-7.96091053826237,197.534976219926,189.574065681663,0.713814536881794,0.713814536881794,0,1.8e-07,1.8e-07,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC8",0,-5.20764392053647e-07,-14.6184501031452,453.221686898767,438.603236795622,1.65149892851829,1.65149892851829,0,7.78e-08,7.78e-08,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC9",0,0,0,0,0,0,0,0,1.96e-08,1.96e-08,1,1
"CLM","eco2",2014,"Soil","Passive_Soil","PassiveSOC10",0,0,0,0,0,0,0,0,2.02e-09,2.02e-09,1,1
"CLM","eco2",2015,"Litter","CWD","CWD1",27.3298116071,-0.0627176893775472,-4.21150210700694,1839.41238896572,1835.20088685872,6.71041859591201,6.71041859591201,0.1,4.08e-05,4.08e-05,1,1
"CLM","eco2",2015,"Litter","CWD","CWD2",20.497358705325,-0.04755906348678,-3.33245023205541,1439.57662255627,1436.24417232421,5.25163194462679,5.25163194462679,0.075,3.91e-05,3.91e-05,1,1
"CLM","eco2",2015,"Litter","CWD","CWD3",6.832452901775,-0.0161226293455055,-1.21018047254688,514.060839265942,512.850658793395,1.87524026515897,1.87524026515897,0.025,3.65e-05,3.65e-05,1,1
"CLM","eco2",2015,"Litter","CWD","CWD4",6.832452901775,-0.0165393247899774,-1.389976030757,575.593934495754,574.203958464997,2.09957882448781,2.09957882448781,0.025,3.26e-05,3.26e-05,1,1
"CLM","eco2",2015,"Litter","CWD","CWD5",3.4162264508875,-0.00858151370559072,-0.867564444784932,346.237473041813,345.369908597028,1.26284630402772,1.26284630402772,0.0125,2.71e-05,2.71e-05,1,1
"CLM","eco2",2015,"Litter","CWD","CWD6",2.73298116071,-0.00723171167140965,-0.995623552200641,377.257915933284,376.262292381084,1.37580441564427,1.37580441564427,0.01,1.99e-05,1.99e-05,1,1
"CLM","eco2",2015,"Litter","CWD","CWD7",0.170811322544375,-0.000482448534965857,-0.1101480673438,39.1081669130915,38.9980188457477,0.14259639516313,0.14259639516313,0.000625,1.2e-05,1.2e-05,1,1
"CLM","eco2",2015,"Litter","CWD","CWD8",0.170811322544375,-0.000515902683964357,-0.272337574347063,90.4411672754979,90.1688297011508,0.329702647776024,0.329702647776024,0.000625,5.19e-06,5.19e-06,1,1
"CLM","eco2",2015,"Litter","CWD","CWD9",0.170811322544375,0,0,0,0,0,0,0.000625,1.31e-06,1.31e-06,1,1
"CLM","eco2",2015,"Litter","CWD","CWD10",0.170811322544375,0,0,0,0,0,0,0.000625,1.34e-07,1.34e-07,1,1
"CLM","eco2",2015,"Litter","Fine_Litter","MetaLitter1",27.3298116071,0.563499981367755,0.682385666206343,32.406815288796,33.0892009550023,0.120990781446484,0.120990781446484,0.1,0.002262859,0.002262859,1,1
"CLM","eco2",2015,"Litter","Fine_Litter","MetaLitter2",20.497358705325,0.413953316681494,0.522539928931298,25.3497841410974,25.8723240700287,0.0946022453466416,0.0946022453466416,0.075,0.002170549,0.002170549,1,1
"CLM","eco2",2015,"Litter","Fine_Litter","MetaLitter3",6.832452901775,0.133014517896913,0.179742790157382,9.05736237802811,9.23710516818549,0.0337755080312136,0.0337755080312136,0.025,0.002026506,0.002026506,1,1
"CLM","eco2",2015,"Litter","Fine_Litter","MetaLitter4",6.832452901775,0.124380633576732,0.188320004643066,10.1560392402461,10.3443592448891,0.0378241865164499,0.0378241865164499,0.025,0.00180959,0.00180959,1,1
"CLM","eco2",2015,"Litter","Fine_Litter","MetaLitter5",3.4162264508875,0.054713917338931,0.0998324448225842,6.1337499711726,6.23358241599518,0.022793116362887,0.022793116362887,0.0125,0.001501468,0.001501468,1,1
"CLM","eco2",2015,"Litter","Fine_Litter","MetaLitter6",2.73298116071,0.0338829516574735,0.0841070986034769,6.69979157479388,6.78389867339736,0.0248053497231407,0.0248053497231407,0.01,0.001103734,0.001103734,1,1
"CLM","eco2",2015,"Litter","Fine_Litter","MetaLitter7",0.170811322544375,0.00123005891378361,0.00506979916195227,0.699160047478148,0.7042298466401,0.00257501894889494,0.00257501894889494,0.000625,0.000664522,0.000664522,1,1
